checkpoint_id,scope,relative_path,sha256,artifact_component,pretraining_source,initialization_evidence,protocol_status,prospective_test_exact_sha_exposed_in_unlabeled_pool,prospective_test_near_group_exposed_in_unlabeled_pool,notes
sha256:3572b9502437c81327d9,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_57.pth,3572b9502437c81327d938ecbacea88e53518c02c98d24964aac7d89d8594c0b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f5eac7496e801be2cc76,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_58.pth,f5eac7496e801be2cc760091be0f315ab3bb655f9dde107264d2d22bfbf2ef84,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c41d1edc25adf64e8e91,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_59.pth,c41d1edc25adf64e8e91f8c44c6b6faf9cbd7c1e6c54dfd518b8faf467cb9feb,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:7a089ac215829830bbfd,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_6.pth,7a089ac215829830bbfd6ccf6b88e8dd009a230ab21f35347343ef10cee212bb,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8e827a0bee1607e80d06,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_60.pth,8e827a0bee1607e80d065cef58630b7141e9f49c3a43a4167177cc5b9915f25f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5776a1a265c01c810fdc,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_61.pth,5776a1a265c01c810fdc6e79d9785d51f9bb9ac91bb8bbb87f4d31a70383a806,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:ee0a17f42d41b13d4569,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_62.pth,ee0a17f42d41b13d45693d511b78e291ba22ad54cf358371438324db53887d7a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:eb474800e831f2794b4e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_63.pth,eb474800e831f2794b4e7a6a92cf9b7f7ed8dc2d613a8dbd5185fae289e17710,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d2f97c106c60aa0264b9,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_64.pth,d2f97c106c60aa0264b97c371d411fb510083d50a799c237871016c8185bf7a3,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:b9922346b7c3feff5a3e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_65.pth,b9922346b7c3feff5a3e171362b3645f052a4f120fdcd3f6051a04388f9c344d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d27fd0de03c80df5c234,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_66.pth,d27fd0de03c80df5c23440b346baf9264d087be8b1b2076e173beb86c0995fd0,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d34352bd597c0f3d7286,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_67.pth,d34352bd597c0f3d7286ccc4fb993b9729224dd9a09b243e4542adbe95939e69,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0ee455289f47530d002a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_68.pth,0ee455289f47530d002abf2194b3a5be88c10b42b920690f3eeba90dbc929204,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d8cad380dc8df43c3b2b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_69.pth,d8cad380dc8df43c3b2bc8caa60729ef20979617cdd8e8150ed601359ad5e26c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3863335f8c61dd0d0753,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_7.pth,3863335f8c61dd0d07537f4b607de54afd902484da7aeccf127cab5cad93ba68,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:04d89140e2665b829f4a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_70.pth,04d89140e2665b829f4aa602fe5acef3bcf2dd50c542adfd8756df952368c244,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e31e80d5c57e85167722,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_71.pth,e31e80d5c57e851677226e22e912ee52f6cd55cb7fc3a833dd524e047c247c29,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d68302dfc43f410f8534,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_72.pth,d68302dfc43f410f8534fec050ac5df10e9157b8fd3704b540f294cf59e4679d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:01b89c6429c3282861b2,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_73.pth,01b89c6429c3282861b2a93abe6b9cfd73628fe035eed355b4ac5d08b539ca73,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e53b53cc29af611ac716,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_74.pth,e53b53cc29af611ac716f7b85ad03f2e3fdf25bf590a87f6d870817cafdb7f3f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0f97ef7b20019be24284,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_75.pth,0f97ef7b20019be2428499957a8832647f48539919ed4427eab13379a07d2426,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:6566d636829dc01277f0,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_76.pth,6566d636829dc01277f0f0ba3b876098b572f9a8ef66591d91b26c6b8b9c552f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:fe27e2b1f13ed2a5406a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_77.pth,fe27e2b1f13ed2a5406a80dbad221421b78d297a334986487d2bfc9dd00ffb8a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:a12c249c5a70cd51dd17,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_78.pth,a12c249c5a70cd51dd178852463fcd06538febba7f1b429b9363f266be3de3e5,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:20545d30d5fa44c41bcd,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_79.pth,20545d30d5fa44c41bcd662edef48c88dcad846d2c8c7154e8dfad5877a9aa4d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cc930eb7e9c6eb417577,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_8.pth,cc930eb7e9c6eb4175779930933aba5e7c1abef53d3997ee21f1bbdb13e179dd,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:dd4169a66ef2a2da788b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_80.pth,dd4169a66ef2a2da788be19e90537390aac87c4fa7f18a4186edd5a97c49ee4d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:bbb3756b7fdf750437e7,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_30.0_epoch_9.pth,bbb3756b7fdf750437e79bda0b10eee77cb67e11da4605f75c5b83ab3ac60bb3,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:889324d14a348bbc8084,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_1.pth,889324d14a348bbc80843fa7149fbed76843e1b027c7409b93bd54dafe86632d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:00a7269e77e4ee2a3f6b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_10.pth,00a7269e77e4ee2a3f6baa881ef5c7c7fb32f52470968b89dc48c468ce9355f7,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:eb36bd46e245e412933c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_11.pth,eb36bd46e245e412933cff6d979d7d198996f2f7a66b394f8d072623c09bba97,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:db0b7025604f395fa677,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_12.pth,db0b7025604f395fa67730f23bb461e7f2a9ef46a849eea1c51f9e9f813e3b2f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:26ba783a3833ba0f442b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_13.pth,26ba783a3833ba0f442b3762c538d5449e19488b599f56c854bab90ff0229145,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:702f642e77309bbc9074,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_14.pth,702f642e77309bbc9074fddd3d08614a1454f0de1aff4c6ed40cd350741bfe72,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8a6c5045b1271ddb3eac,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_15.pth,8a6c5045b1271ddb3eac7167bf85dc0c26f27764dac3e5cd82804151746d958b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:94bc23354b56d0d53c45,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_16.pth,94bc23354b56d0d53c455aa3f3a8f98c26dfa842af64e6cbefcf3aac23b9365d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:fd264762957f5c1e19ea,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_17.pth,fd264762957f5c1e19ea37edbcbe36312a7e3d779b403d2296c4141fbb9d6924,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2377064c101d8ac9f0de,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_18.pth,2377064c101d8ac9f0de06f40ef2e849d12264c456a82c670fde064b3835f03b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c5ff4784e24f5b6ff78c,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_19.pth,c5ff4784e24f5b6ff78c26cd459b1d2483abe6c717fffc0a85665ed640751064,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f91bb9088b8561ce9975,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_2.pth,f91bb9088b8561ce99758c7179d4bd19225e618d21df5de3f9b10ea6c34bf8b8,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f9d24f6b1e140f04abaa,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_20.pth,f9d24f6b1e140f04abaafb8a91908a665930caff1177d2d9652501a9cb3a8d8c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f4482c2da691396645f6,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_21.pth,f4482c2da691396645f6e39572a89ae145819b6ea2935c0575bc22c968b3c602,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:045f0e003ed0d00727ff,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_22.pth,045f0e003ed0d00727ff1a3567d49aec653d2f4047008f4bbb20944fb868bcc3,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:087f7d63d75b38fa7d25,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_23.pth,087f7d63d75b38fa7d25f37886bf17b898ddbd4f9b880492b66df8d72b23a10b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3eadd6e044ebe23c3bd5,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_24.pth,3eadd6e044ebe23c3bd5ebc98d5aace1a6309e19898911fe6d2aaa09616113af,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:3d379d887bd26df321b4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_25.pth,3d379d887bd26df321b45bcccbeed70ee12021949f00e3b85cbde4258c5ead5a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:857a5a505bbd5f8f9071,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_26.pth,857a5a505bbd5f8f9071f1b849cec163263c97d33242f9d2c3b03d0e34c33584,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:2ea944652f915278e2a4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_27.pth,2ea944652f915278e2a4b9199c9b882ac93611ed42487096e23d5d136c5bb3bc,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:6bc022b13952b76ab9ca,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_28.pth,6bc022b13952b76ab9ca2c6244dfa8bfc8b9426849a18315eaf396a4c9411ce7,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:5da1bfe692da1d96782b,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_29.pth,5da1bfe692da1d96782b23a77364a548345d972c04af140a5bde3f6d1e3ecbef,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8200ef9bb87b8dcd3a91,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_3.pth,8200ef9bb87b8dcd3a91401b72103952987231d1c9ec9aea3f0fc62823693a1d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:32eb002e78058660de75,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_30.pth,32eb002e78058660de7543f2f9ff4e90557a7c157a1e4f0553051982ebcc3f9c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:46cecf054c64f658b6eb,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_31.pth,46cecf054c64f658b6eb9192fb0b8bac6323f4a03c5d510ba90dc34353cbd46a,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:211ceb6ef344814fda6a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_32.pth,211ceb6ef344814fda6a93344bd7118bfc7defc978be898e96786dbd7eed1851,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e3fe11248941fe0c561f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_33.pth,e3fe11248941fe0c561f6bd9e2e3ea4a2db1229eb31f98af797794d003d25223,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:fe2c5b7a9fd65898c801,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_34.pth,fe2c5b7a9fd65898c801fdeb87561a6b154227dbe498044fa3309a0aa7d8330b,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1129c3f2830f2aa94f93,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_33.0_epoch_35.pth,1129c3f2830f2aa94f9389272764c649497abe5c640ef3123a8c51208787c35d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
